t_s,agent_id,model,phase,frequency_hz,is_firing
0.0,0,kuramoto,2.918303,1.5,0
0.01,0,kuramoto,3.006413,1.5,0
0.02,0,kuramoto,3.09416,1.5,0
0.03,0,kuramoto,3.181518,1.5,0
0.04,0,kuramoto,3.268456,1.5,0
0.05,0,kuramoto,3.354949,1.5,0
0.06,0,kuramoto,3.440971,1.5,0
0.07,0,kuramoto,3.5265,1.5,0
0.08,0,kuramoto,3.611517,1.5,0
0.09,0,kuramoto,3.696009,1.5,0
0.1,0,kuramoto,3.77997,1.5,0
0.11,0,kuramoto,3.8634,1.5,0
0.12,0,kuramoto,3.94631,1.5,0
0.13,0,kuramoto,4.028724,1.5,0
0.14,0,kuramoto,4.110674,1.5,0
0.15,0,kuramoto,4.19221,1.5,0
0.16,0,kuramoto,4.273393,1.5,0
0.17,0,kuramoto,4.354301,1.5,0
0.18,0,kuramoto,4.435027,1.5,0
0.19,0,kuramoto,4.515676,1.5,0
0.2,0,kuramoto,4.596366,1.5,0
0.21,0,kuramoto,4.677229,1.5,0
0.22,0,kuramoto,4.758399,1.5,0
0.23,0,kuramoto,4.840019,1.5,0
0.24,0,kuramoto,4.922229,1.5,0
0.25,0,kuramoto,5.005169,1.5,0
0.26,0,kuramoto,5.088968,1.5,0
0.27,0,kuramoto,5.173748,1.5,0
0.28,0,kuramoto,5.259614,1.5,0
0.29,0,kuramoto,5.346657,1.5,0
0.3,0,kuramoto,5.43495,1.5,0
0.31,0,kuramoto,5.524549,1.5,0
0.32,0,kuramoto,5.61549,1.5,0
0.33,0,kuramoto,5.707795,1.5,0
0.34,0,kuramoto,5.801468,1.5,0
0.35,0,kuramoto,5.8965,1.5,0
0.36,0,kuramoto,5.99287,1.5,0
0.37,0,kuramoto,6.090548,1.5,0
0.38,0,kuramoto,6.189494,1.5,0
0.39,0,kuramoto,0.006478,1.5,1
0.4,0,kuramoto,0.107822,1.5,0
0.41,0,kuramoto,0.210287,1.5,0
0.42,0,kuramoto,0.313821,1.5,0
0.43,0,kuramoto,0.418368,1.5,0
0.44,0,kuramoto,0.523875,1.5,0
0.45,0,kuramoto,0.630288,1.5,0
0.46,0,kuramoto,0.737556,1.5,0
0.47,0,kuramoto,0.845629,1.5,0
0.48,0,kuramoto,0.954459,1.5,0
0.49,0,kuramoto,1.064001,1.5,0
0.5,0,kuramoto,1.174212,1.5,0
0.51,0,kuramoto,1.285051,1.5,0
0.52,0,kuramoto,1.396481,1.5,0
0.53,0,kuramoto,1.508465,1.5,0
0.54,0,kuramoto,1.62097,1.5,0
0.55,0,kuramoto,1.733964,1.5,0
0.56,0,kuramoto,1.847419,1.5,0
0.57,0,kuramoto,1.961307,1.5,0
0.58,0,kuramoto,2.075603,1.5,0
0.59,0,kuramoto,2.190282,1.5,0
0.6,0,kuramoto,2.305323,1.5,0
0.61,0,kuramoto,2.420705,1.5,0
0.62,0,kuramoto,2.536409,1.5,0
0.63,0,kuramoto,2.652417,1.5,0
0.64,0,kuramoto,2.768713,1.5,0
0.65,0,kuramoto,2.88528,1.5,0
0.66,0,kuramoto,3.002105,1.5,0
0.67,0,kuramoto,3.119174,1.5,0
0.68,0,kuramoto,3.236474,1.5,0
0.69,0,kuramoto,3.353993,1.5,0
0.7,0,kuramoto,3.471721,1.5,0
0.71,0,kuramoto,3.589647,1.5,0
0.72,0,kuramoto,3.707761,1.5,0
0.73,0,kuramoto,3.826055,1.5,0
0.74,0,kuramoto,3.944519,1.5,0
0.75,0,kuramoto,4.063146,1.5,0
0.76,0,kuramoto,4.181928,1.5,0
0.77,0,kuramoto,4.300859,1.5,0
0.78,0,kuramoto,4.419931,1.5,0
0.79,0,kuramoto,4.539138,1.5,0
0.8,0,kuramoto,4.658475,1.5,0
0.81,0,kuramoto,4.777935,1.5,0
0.82,0,kuramoto,4.897515,1.5,0
0.83,0,kuramoto,5.017207,1.5,0
0.84,0,kuramoto,5.137009,1.5,0
0.85,0,kuramoto,5.256915,1.5,0
0.86,0,kuramoto,5.376921,1.5,0
0.87,0,kuramoto,5.497024,1.5,0
0.88,0,kuramoto,5.617219,1.5,0
0.89,0,kuramoto,5.737503,1.5,0
0.9,0,kuramoto,5.857872,1.5,0
0.91,0,kuramoto,5.978323,1.5,0
0.92,0,kuramoto,6.098854,1.5,0
0.93,0,kuramoto,6.21946,1.5,0
0.94,0,kuramoto,0.056955,1.5,1
0.95,0,kuramoto,0.177706,1.5,0
0.96,0,kuramoto,0.298524,1.5,0
0.97,0,kuramoto,0.419409,1.5,0
0.98,0,kuramoto,0.540356,1.5,0
0.99,0,kuramoto,0.661365,1.5,0
1.0,0,kuramoto,0.782433,1.5,0
1.01,0,kuramoto,0.903557,1.5,0
1.02,0,kuramoto,1.024737,1.5,0
1.03,0,kuramoto,1.14597,1.5,0
1.04,0,kuramoto,1.267254,1.5,0
1.05,0,kuramoto,1.388588,1.5,0
1.06,0,kuramoto,1.509969,1.5,0
1.07,0,kuramoto,1.631397,1.5,0
1.08,0,kuramoto,1.75287,1.5,0
1.09,0,kuramoto,1.874387,1.5,0
1.1,0,kuramoto,1.995945,1.5,0
1.11,0,kuramoto,2.117544,1.5,0
1.12,0,kuramoto,2.239182,1.5,0
1.13,0,kuramoto,2.360859,1.5,0
1.14,0,kuramoto,2.482572,1.5,0
1.15,0,kuramoto,2.604321,1.5,0
1.16,0,kuramoto,2.726105,1.5,0
1.17,0,kuramoto,2.847922,1.5,0
1.18,0,kuramoto,2.969772,1.5,0
1.19,0,kuramoto,3.091653,1.5,0
1.2,0,kuramoto,3.213565,1.5,0
1.21,0,kuramoto,3.335507,1.5,0
1.22,0,kuramoto,3.457477,1.5,0
1.23,0,kuramoto,3.579475,1.5,0
1.24,0,kuramoto,3.7015,1.5,0
1.25,0,kuramoto,3.823552,1.5,0
